loan_id,LGD,adjusted_recovery_rate
7957,0.652,0.34786
7958,0.715,0.28526999999999997
7959,0.725,0.27501
7960,0.632,0.36804
7961,0.607,0.39311999999999997
7962,0.406,0.59358
7963,0.629,0.37066
7964,0.694,0.30556999999999995
7965,0.449,0.55095
7966,0.742,0.25767999999999996
7967,0.463,0.53688
7968,0.327,0.6731699999999999
7969,0.65,0.35017
7970,0.689,0.31084999999999996
7971,0.255,0.74515
7972,0.277,0.72349
7973,0.252,0.7476999999999999
7974,0.46,0.5398900000000001
7975,0.739,0.26123999999999997
7976,0.462,0.53779
7977,0.312,0.6883699999999999
7978,0.484,0.5156200000000001
7979,0.615,0.38477999999999996
7980,0.446,0.5543800000000001
7981,0.298,0.7018099999999999
7982,0.686,0.31382
7983,0.67,0.32972
7984,0.428,0.57228
7985,0.42,0.5804400000000001
7986,0.329,0.6714899999999999
7987,0.745,0.25468999999999997
7988,0.639,0.36053999999999997
7989,0.337,0.6631199999999999
7990,0.336,0.66409
7991,0.402,0.5976600000000001
7992,0.738,0.26195999999999997
7993,0.299,0.70138
7994,0.478,0.52219
7995,0.674,0.32632
7996,0.298,0.7018599999999999
7997,0.651,0.34924999999999995
7998,0.608,0.39168
7999,0.451,0.5492900000000001
8000,0.724,0.27610999999999997
8001,0.611,0.38909
8002,0.335,0.66506
8003,0.657,0.34260999999999997
8004,0.659,0.34121
8005,0.439,0.5606300000000001
8006,0.269,0.7311399999999999
8007,0.35,0.65013
8008,0.446,0.5544300000000001
8009,0.489,0.51141
8010,0.671,0.32927999999999996
8011,0.642,0.35757999999999995
8012,0.62,0.37961
8013,0.696,0.30432
8014,0.615,0.3848
8015,0.325,0.6751499999999999
8016,0.288,0.71232
8017,0.441,0.55925
8018,0.475,0.5248900000000001
8019,0.629,0.37095999999999996
8020,0.436,0.56426
8021,0.27,0.73037
8022,0.67,0.33003
8023,0.692,0.30833
8024,0.287,0.7129099999999999
8025,0.709,0.29059
8026,0.652,0.34822
8027,0.499,0.50124
8028,0.683,0.31714
8029,0.318,0.6819999999999999
8030,0.676,0.32386
8031,0.684,0.31573
8032,0.623,0.37709
8033,0.657,0.34339
8034,0.418,0.5819000000000001
8035,0.654,0.34553
8036,0.261,0.73901
8037,0.496,0.50417
8038,0.651,0.34923
8039,0.668,0.33214
8040,0.439,0.5605100000000001
8041,0.687,0.31295999999999996
8042,0.614,0.38599
8043,0.291,0.70861
8044,0.635,0.36451999999999996
8045,0.323,0.67709
8046,0.689,0.31089
8047,0.673,0.32715
8048,0.645,0.355
8049,0.748,0.25238499999999997
8050,0.664,0.33647
8051,0.614,0.38632999999999995
8052,0.429,0.5712600000000001
8053,0.29,0.70956
8054,0.674,0.32593
8055,0.644,0.35559999999999997
8056,0.321,0.67948
8057,0.431,0.5686800000000001
8058,0.286,0.7139
8059,0.699,0.30065
8060,0.72,0.27956
8061,0.694,0.30602999999999997
8062,0.439,0.5612
8063,0.479,0.5213000000000001
8064,0.666,0.33418
8065,0.454,0.5462
8066,0.677,0.32304
8067,0.695,0.30452999999999997
8068,0.449,0.55084
8069,0.648,0.35202
8070,0.301,0.69931
8071,0.425,0.5748800000000001
8072,0.618,0.38216999999999995
8073,0.676,0.32391
8074,0.294,0.70561
8075,0.659,0.34133
8076,0.269,0.73091
8077,0.684,0.31572999999999996
8078,0.348,0.65159
8079,0.275,0.7251799999999999
8080,0.606,0.39355999999999997
8081,0.659,0.34053
8082,0.34,0.6600699999999999
8083,0.317,0.68319
8084,0.432,0.56769
8085,0.464,0.53608
8086,0.696,0.30363999999999997
8087,0.649,0.35141
8088,0.609,0.39086
8089,0.426,0.5741900000000001
8090,0.657,0.34318
8091,0.289,0.7112099999999999
8092,0.316,0.68382
8093,0.735,0.26537
8094,0.64,0.35983
8095,0.29,0.71031
8096,0.294,0.70565
8097,0.683,0.31699
8098,0.273,0.7269399999999999
8099,0.701,0.29862
8100,0.675,0.32513
8101,0.487,0.5131600000000001
8102,0.268,0.7322099999999999
8103,0.42,0.5798300000000001
8104,0.312,0.6880299999999999
8105,0.495,0.50495
8106,0.674,0.32571
8107,0.735,0.26519
8108,0.705,0.29489
8109,0.707,0.29261
8110,0.267,0.73275
8111,0.609,0.39104
8112,0.287,0.7125199999999999
8113,0.424,0.5763400000000001
8114,0.273,0.7274799999999999
8115,0.263,0.73719
8116,0.48,0.51971
8117,0.697,0.30265
8118,0.495,0.50466
8119,0.443,0.55705
8120,0.628,0.37193
8121,0.604,0.39554999999999996
8122,0.674,0.32622999999999996
8123,0.484,0.51626
8124,0.474,0.5262800000000001
8125,0.449,0.5510200000000001
8126,0.306,0.6935399999999999
8127,0.699,0.30133
8128,0.632,0.36811
8129,0.654,0.34573
8130,0.669,0.33054
8131,0.694,0.30569999999999997
8132,0.739,0.26089999999999997
8133,0.461,0.53925
8134,0.312,0.6875399999999999
8135,0.66,0.34038999999999997
8136,0.673,0.3266
8137,0.723,0.27737999999999996
8138,0.657,0.34314999999999996
8139,0.491,0.5093300000000001
8140,0.435,0.5646
8141,0.495,0.5048600000000001
8142,0.611,0.38939
8143,0.663,0.33660999999999996
8144,0.614,0.3863
8145,0.478,0.5220600000000001
8146,0.428,0.5723400000000001
8147,0.473,0.52692
8148,0.639,0.36107
8149,0.325,0.674735
8150,0.454,0.54623
8151,0.745,0.25490999999999997
8152,0.442,0.5577000000000001
8153,0.606,0.39382
8154,0.665,0.33529
8155,0.602,0.39848
8156,0.286,0.7144299999999999
8157,0.287,0.71339
8158,0.644,0.35606
8159,0.417,0.5826600000000001
8160,0.744,0.2559
8161,0.464,0.53556
8162,0.679,0.32094999999999996
8163,0.666,0.33371999999999996
8164,0.442,0.5582600000000001
8165,0.731,0.26900999999999997
8166,0.74,0.25988
8167,0.73,0.27015
8168,0.694,0.30572
8169,0.747,0.25267
8170,0.287,0.7132099999999999
8171,0.296,0.7036899999999999
8172,0.683,0.31740999999999997
8173,0.341,0.6588499999999999
8174,0.677,0.32304
8175,0.654,0.34585
8176,0.657,0.34279
8177,0.615,0.38450999999999996
8178,0.672,0.32789999999999997
8179,0.493,0.50656
8180,0.3,0.7004699999999999
8181,0.325,0.6752199999999999
8182,0.432,0.56784
8183,0.433,0.5669700000000001
8184,0.323,0.67672
8185,0.732,0.267945
8186,0.256,0.7439
8187,0.708,0.29203999999999997
8188,0.684,0.31583
8189,0.325,0.67499
8190,0.344,0.6563699999999999
8191,0.619,0.38081
8192,0.63,0.36988
8193,0.628,0.37161
8194,0.688,0.31167999999999996
8195,0.639,0.36074999999999996
8196,0.408,0.59216
8197,0.434,0.56571
8198,0.679,0.32050999999999996
8199,0.663,0.33703
8200,0.662,0.33834
8201,0.638,0.36184
8202,0.691,0.3092
8203,0.669,0.33093
8204,0.635,0.36472
8205,0.66,0.3402
8206,0.292,0.70793
8207,0.633,0.36745
8208,0.601,0.39882999999999996
8209,0.43,0.56998
8210,0.722,0.27831
8211,0.696,0.30406999999999995
8212,0.73,0.26974
8213,0.675,0.32509
8214,0.327,0.6732699999999999
8215,0.663,0.33744999999999997
8216,0.667,0.33272
8217,0.648,0.35224999999999995
8218,0.422,0.57784
8219,0.687,0.31273999999999996
8220,0.683,0.31731
8221,0.476,0.52353
8222,0.474,0.52595
8223,0.309,0.6908
8224,0.496,0.5035000000000001
8225,0.623,0.37739
8226,0.462,0.53768
8227,0.463,0.5369200000000001
8228,0.412,0.58784
8229,0.748,0.25242
8230,0.262,0.7382599999999999
8231,0.717,0.28321999999999997
8232,0.747,0.25283999999999995
8233,0.274,0.7260899999999999
8234,0.654,0.3459
8235,0.4,0.59982
8236,0.251,0.74928
8237,0.699,0.301
8238,0.61,0.38985
8239,0.679,0.32103
8240,0.683,0.31745999999999996
8241,0.487,0.51321
8242,0.604,0.39605
8243,0.712,0.28814
8244,0.742,0.25773
8245,0.713,0.28703999999999996
8246,0.314,0.6862199999999999
8247,0.316,0.68401
8248,0.705,0.29547
8249,0.726,0.27416
8250,0.493,0.50736
8251,0.311,0.6889099999999999
8252,0.301,0.69865
8253,0.268,0.7315699999999999
8254,0.637,0.36263999999999996
8255,0.667,0.33260999999999996
8256,0.457,0.5425800000000001
8257,0.483,0.5168600000000001
8258,0.721,0.27891
8259,0.654,0.34598
8260,0.441,0.55911
8261,0.612,0.38782
8262,0.424,0.57565
8263,0.608,0.39186
8264,0.674,0.32617999999999997
8265,0.33,0.67024
8266,0.663,0.33705999999999997
8267,0.307,0.6926399999999999
8268,0.606,0.39398999999999995
8269,0.48,0.5202500000000001
8270,0.288,0.71215
8271,0.401,0.5986400000000001
8272,0.64,0.35967
8273,0.467,0.5333150000000001
8274,0.291,0.70949
8275,0.676,0.32448
8276,0.691,0.30895
8277,0.273,0.7272
8278,0.291,0.7094999999999999
8279,0.67,0.32966999999999996
8280,0.602,0.39814
8281,0.703,0.29699
8282,0.267,0.7333099999999999
8283,0.689,0.31092
8284,0.401,0.5990500000000001
8285,0.261,0.73859
8286,0.412,0.58787
8287,0.733,0.26650999999999997
8288,0.628,0.37195
8289,0.693,0.30746999999999997
8290,0.443,0.55662
8291,0.325,0.67487
8292,0.655,0.34525
8293,0.74,0.26027
8294,0.446,0.55434
8295,0.414,0.58611
8296,0.308,0.6918599999999999
8297,0.436,0.56411
8298,0.699,0.30054
8299,0.41,0.58962
8300,0.312,0.6881499999999999
8301,0.74,0.26039999999999996
8302,0.603,0.39746
8303,0.704,0.29575999999999997
8304,0.732,0.26818
8305,0.426,0.5740500000000001
8306,0.402,0.5984900000000001
8307,0.33,0.66962
8308,0.49,0.5103800000000001
8309,0.469,0.53135
8310,0.729,0.27119
8311,0.633,0.36679999999999996
8312,0.436,0.56386
8313,0.656,0.3437
8314,0.445,0.5551400000000001
8315,0.403,0.5971500000000001
8316,0.256,0.7439699999999999
8317,0.454,0.546
8318,0.319,0.68055
8319,0.707,0.29264999999999997
8320,0.631,0.36879999999999996
8321,0.492,0.50802
8322,0.277,0.72275
8323,0.716,0.28378
8324,0.451,0.54893
8325,0.348,0.6521199999999999
8326,0.298,0.70156
8327,0.701,0.29884
8328,0.47,0.53007
8329,0.436,0.5639500000000001
8330,0.676,0.32392
8331,0.475,0.5251
8332,0.345,0.6552
8333,0.625,0.37532
8334,0.638,0.36168999999999996
8335,0.418,0.5822400000000001
8336,0.676,0.32427999999999996
8337,0.299,0.7010099999999999
8338,0.32,0.67972
8339,0.657,0.34294
8340,0.265,0.73508
8341,0.657,0.34323
8342,0.693,0.30715
8343,0.733,0.26727
8344,0.401,0.59867
8345,0.715,0.28507
8346,0.452,0.5480200000000001
8347,0.673,0.32714
8348,0.686,0.31389
8349,0.31,0.6902699999999999
8350,0.482,0.51827
8351,0.62,0.38038999999999995
8352,0.306,0.6939799999999999
8353,0.499,0.5012000000000001
8354,0.616,0.38362999999999997
8355,0.613,0.38695999999999997
8356,0.311,0.6888799999999999
8357,0.606,0.39392
8358,0.732,0.26811999999999997
8359,0.642,0.3585
8360,0.45,0.54964
8361,0.455,0.5446300000000001
8362,0.416,0.5843
8363,0.663,0.33729
8364,0.266,0.73447
8365,0.664,0.33618
8366,0.746,0.25377
8367,0.704,0.29605
8368,0.636,0.36357999999999996
8369,0.313,0.68729
8370,0.673,0.32675
8371,0.723,0.2773
8372,0.441,0.5594800000000001
8373,0.715,0.28512
8374,0.3,0.7000299999999999
8375,0.401,0.59931
8376,0.313,0.68724
8377,0.659,0.34149
8378,0.296,0.70436
8379,0.635,0.36538
8380,0.487,0.5131100000000001
8381,0.347,0.65343
8382,0.497,0.50315
8383,0.472,0.52771
8384,0.686,0.31393
8385,0.747,0.25290999999999997
8386,0.423,0.5767
8387,0.282,0.71771
8388,0.438,0.56186
8389,0.65,0.34992
8390,0.291,0.7093799999999999
8391,0.443,0.55688
8392,0.715,0.28487
8393,0.481,0.51876
8394,0.419,0.58065
8395,0.453,0.5469200000000001
8396,0.342,0.65782
8397,0.692,0.30761
8398,0.742,0.25805
8399,0.616,0.38442
8400,0.404,0.5956400000000001
8401,0.457,0.54325
8402,0.603,0.39747
8403,0.472,0.52754
8404,0.287,0.71295
8405,0.656,0.34387999999999996
8406,0.747,0.25303
8407,0.417,0.58328
8408,0.665,0.33541
8409,0.48,0.51985
8410,0.612,0.38822999999999996
8411,0.676,0.32372
8412,0.414,0.58555
8413,0.261,0.7393099999999999
8414,0.601,0.39932
8415,0.452,0.54849
8416,0.495,0.5045700000000001
8417,0.491,0.50875
8418,0.696,0.304405
8419,0.431,0.5689500000000001
8420,0.425,0.57487
8421,0.717,0.28269
8422,0.704,0.29564999999999997
8423,0.643,0.35674
8424,0.665,0.33479
8425,0.309,0.6913199999999999
8426,0.416,0.58448
8427,0.673,0.32731
8428,0.696,0.30446999999999996
8429,0.49,0.50958
8430,0.479,0.5207200000000001
8431,0.665,0.33548999999999995
8432,0.302,0.69794
8433,0.273,0.7274999999999999
8434,0.641,0.35852
8435,0.685,0.31484999999999996
8436,0.694,0.30615
8437,0.69,0.30990999999999996
8438,0.331,0.6693699999999999
8439,0.683,0.31666
8440,0.259,0.7413599999999999
8441,0.434,0.56591
8442,0.295,0.7051
8443,0.662,0.33835
8444,0.303,0.6973999999999999
8445,0.704,0.29594
8446,0.745,0.25542
8447,0.675,0.32460999999999995
8448,0.332,0.6675949999999999
8449,0.628,0.372225
8450,0.652,0.34781999999999996
8451,0.255,0.7451599999999999
8452,0.727,0.27337
8453,0.414,0.58567
8454,0.319,0.6807799999999999
8455,0.654,0.34578
8456,0.68,0.31999999999999995
8457,0.725,0.27481
8458,0.628,0.37217999999999996
8459,0.456,0.5441900000000001
8460,0.641,0.35922
8461,0.663,0.33674
8462,0.33,0.67038
8463,0.657,0.3434
8464,0.655,0.34469
8465,0.731,0.2692
8466,0.666,0.3339
8467,0.706,0.2938
8468,0.264,0.7363599999999999
8469,0.685,0.31462999999999997
8470,0.407,0.59253
8471,0.448,0.55166
8472,0.435,0.5647300000000001
8473,0.461,0.53864
8474,0.636,0.36395999999999995
8475,0.674,0.32563
8476,0.265,0.7347699999999999
8477,0.652,0.34770999999999996
8478,0.6,0.39979
8479,0.449,0.55134
8480,0.684,0.31649
8481,0.464,0.5359700000000001
8482,0.315,0.68462
8483,0.71,0.29031999999999997
8484,0.676,0.32439999999999997
8485,0.656,0.34394
8486,0.451,0.54852
8487,0.473,0.5274500000000001
8488,0.739,0.26053
8489,0.282,0.71773
8490,0.689,0.31071
8491,0.718,0.28154
8492,0.667,0.33299
8493,0.649,0.35123
8494,0.468,0.5321400000000001
8495,0.673,0.32705999999999996
8496,0.299,0.7007599999999999
8497,0.271,0.7285999999999999
8498,0.278,0.7217899999999999
8499,0.45,0.5495800000000001
8500,0.309,0.6914199999999999
8501,0.318,0.6818599999999999
8502,0.619,0.38111
8503,0.44,0.5600200000000001
8504,0.724,0.27575
8505,0.254,0.7455299999999999
8506,0.616,0.38387
8507,0.653,0.34673
8508,0.344,0.65613
8509,0.72,0.28017
8510,0.678,0.32223999999999997
8511,0.417,0.58306
8512,0.472,0.5278200000000001
8513,0.297,0.7032999999999999
8514,0.344,0.65603
8515,0.483,0.51748
8516,0.27,0.7297399999999999
8517,0.348,0.6516099999999999
8518,0.41,0.5899700000000001
8519,0.718,0.28242999999999996
8520,0.293,0.70672
8521,0.62,0.37982
8522,0.48,0.5202600000000001
8523,0.273,0.72668
8524,0.287,0.71341
8525,0.473,0.5270100000000001
8526,0.602,0.39760999999999996
8527,0.667,0.33252
8528,0.464,0.53579
8529,0.611,0.38925
8530,0.325,0.6750499999999999
8531,0.692,0.30826
8532,0.318,0.68233
8533,0.67,0.32997
8534,0.698,0.30180999999999997
8535,0.713,0.28691
8536,0.436,0.56433
8537,0.634,0.36562
8538,0.251,0.74949
8539,0.659,0.34059999999999996
8540,0.419,0.5805400000000001
8541,0.426,0.5735600000000001
8542,0.282,0.7184699999999999
8543,0.674,0.32587
8544,0.663,0.33704
8545,0.477,0.5231300000000001
8546,0.449,0.55094
8547,0.284,0.71646
8548,0.668,0.33222999999999997
8549,0.724,0.27555999999999997
8550,0.637,0.36274999999999996
8551,0.633,0.36652999999999997
8552,0.654,0.34639
8553,0.262,0.7376199999999999
8554,0.497,0.50326
8555,0.312,0.68797
8556,0.274,0.7263599999999999
8557,0.625,0.37539
8558,0.736,0.26395
8559,0.442,0.5581400000000001
8560,0.694,0.30584
8561,0.447,0.5525300000000001
8562,0.63,0.37006999999999995
8563,0.664,0.33607
8564,0.436,0.5641
8565,0.477,0.5227700000000001
8566,0.261,0.7394799999999999
8567,0.656,0.34448999999999996
8568,0.647,0.35284
8569,0.642,0.3581
8570,0.338,0.6615
8571,0.303,0.69707
8572,0.469,0.5307000000000001
8573,0.687,0.31322
8574,0.668,0.33160999999999996
8575,0.469,0.5309400000000001
8576,0.429,0.5705300000000001
8577,0.489,0.51098
8578,0.711,0.28859999999999997
8579,0.674,0.32633
8580,0.455,0.54501
8581,0.279,0.7210099999999999
8582,0.273,0.72741
8583,0.684,0.31607999999999997
8584,0.723,0.27697
8585,0.673,0.32728
8586,0.412,0.58845
8587,0.492,0.50838
8588,0.437,0.56286
8589,0.475,0.5246700000000001
8590,0.414,0.5861000000000001
8591,0.333,0.6666099999999999
8592,0.306,0.6937399999999999
8593,0.48,0.51992
8594,0.323,0.67679
8595,0.477,0.5233000000000001
8596,0.463,0.53686
8597,0.737,0.26285
8598,0.275,0.72536
8599,0.274,0.726
8600,0.744,0.25619
8601,0.317,0.68279
8602,0.671,0.32905999999999996
8603,0.658,0.34226999999999996
8604,0.25,0.7496299999999999
8605,0.465,0.53505
8606,0.724,0.27585
8607,0.471,0.52914
8608,0.412,0.5883400000000001
8609,0.341,0.65877
8610,0.744,0.25578
8611,0.677,0.32277999999999996
8612,0.408,0.59172
8613,0.491,0.50895
8614,0.668,0.33199
8615,0.661,0.33943999999999996
8616,0.316,0.6844699999999999
8617,0.456,0.54401
8618,0.285,0.71463
8619,0.7,0.29966
8620,0.606,0.39403
8621,0.335,0.66487
8622,0.682,0.31801999999999997
8623,0.302,0.69758
8624,0.343,0.6570699999999999
8625,0.461,0.5391
8626,0.331,0.66885
8627,0.496,0.50446
8628,0.654,0.34634
8629,0.692,0.30807
8630,0.449,0.55108
8631,0.655,0.34453
8632,0.346,0.65415
8633,0.718,0.28243999999999997
8634,0.693,0.30665
8635,0.688,0.31153
8636,0.742,0.25809
8637,0.444,0.55623
8638,0.696,0.30394999999999994
8639,0.658,0.3424
8640,0.661,0.33859
8641,0.685,0.31488499999999997
8642,0.741,0.25941
8643,0.732,0.26793
8644,0.719,0.2812
8645,0.632,0.36754
8646,0.419,0.5812400000000001
8647,0.478,0.5217400000000001
8648,0.324,0.67629
8649,0.743,0.25651
8650,0.477,0.5233500000000001
8651,0.257,0.74269
8652,0.279,0.72142
8653,0.699,0.30111
8654,0.321,0.67884
8655,0.481,0.51929
8656,0.318,0.6815599999999999
8657,0.299,0.7006
8658,0.489,0.51066
8659,0.252,0.74793
8660,0.275,0.725
8661,0.621,0.37875
8662,0.342,0.65781
8663,0.337,0.66325
8664,0.648,0.35197999999999996
8665,0.639,0.36101
8666,0.665,0.33549999999999996
8667,0.691,0.30873
8668,0.693,0.30693
8669,0.418,0.58191
8670,0.343,0.65745
8671,0.446,0.5544
8672,0.68,0.32039999999999996
8673,0.317,0.6834
8674,0.321,0.6790799999999999
8675,0.625,0.37518999999999997
8676,0.681,0.31889999999999996
8677,0.294,0.7058399999999999
8678,0.615,0.38527
8679,0.324,0.6759799999999999
8680,0.735,0.26466999999999996
8681,0.449,0.55149
8682,0.47,0.5299400000000001
8683,0.3,0.70046
8684,0.601,0.39925
8685,0.602,0.39785
8686,0.696,0.30357999999999996
8687,0.73,0.27042
8688,0.465,0.53522
8689,0.43,0.56971
8690,0.282,0.71776
8691,0.469,0.53124
8692,0.657,0.34292
8693,0.679,0.32125
8694,0.629,0.37127
8695,0.691,0.30921
8696,0.416,0.58364
8697,0.659,0.34096
8698,0.721,0.27904
8699,0.605,0.39544999999999997
8700,0.324,0.67646
8701,0.461,0.53869
8702,0.325,0.674735
8703,0.657,0.34321999999999997
8704,0.441,0.55944
8705,0.312,0.68839
8706,0.322,0.67835
8707,0.308,0.6919099999999999
8708,0.463,0.5369700000000001
8709,0.319,0.68118
8710,0.678,0.32226
8711,0.665,0.33476
8712,0.438,0.56205
8713,0.684,0.31589
8714,0.27,0.7300399999999999
8715,0.631,0.36932
8716,0.33,0.6699299999999999
8717,0.739,0.26087
8718,0.295,0.70504
8719,0.483,0.51658
8720,0.736,0.26374
8721,0.443,0.55667
8722,0.649,0.3514
8723,0.489,0.5111600000000001
8724,0.411,0.58887
8725,0.282,0.71803
8726,0.284,0.7155199999999999
8727,0.673,0.32694999999999996
8728,0.647,0.35298999999999997
8729,0.698,0.30191
8730,0.652,0.3483
8731,0.659,0.34137999999999996
8732,0.462,0.53824
8733,0.273,0.7271399999999999
8734,0.692,0.30828999999999995
8735,0.257,0.7428699999999999
8736,0.676,0.32384999999999997
8737,0.325,0.67516
8738,0.658,0.34179
8739,0.335,0.6654
8740,0.434,0.56579
8741,0.625,0.37466
8742,0.42,0.58038
8743,0.646,0.35408999999999996
8744,0.433,0.5667500000000001
8745,0.693,0.30683
8746,0.303,0.69668
8747,0.618,0.38177999999999995
8748,0.476,0.52369
8749,0.448,0.55178
8750,0.66,0.33971999999999997
8751,0.621,0.37943
8752,0.74,0.25954
8753,0.729,0.27118
8754,0.3,0.70014
8755,0.286,0.7136899999999999
8756,0.348,0.6515099999999999
8757,0.31,0.69006
8758,0.265,0.73485
8759,0.613,0.38691
8760,0.663,0.33699
8761,0.692,0.30750999999999995
8762,0.658,0.34232
8763,0.681,0.31916
8764,0.5,0.50033
8765,0.465,0.53546
8766,0.698,0.30196
8767,0.615,0.38515
8768,0.712,0.28831
8769,0.291,0.70946
8770,0.642,0.35757
8771,0.623,0.37728999999999996
8772,0.725,0.27497
8773,0.287,0.71326
8774,0.731,0.26886
8775,0.331,0.66916
8776,0.649,0.35133
8777,0.704,0.29586999999999997
8778,0.256,0.74386
8779,0.495,0.50522
8780,0.608,0.39199
8781,0.643,0.35689
8782,0.491,0.50912
8783,0.275,0.72526
8784,0.694,0.3055
8785,0.331,0.6691199999999999
8786,0.498,0.50197
8787,0.688,0.3121
8788,0.695,0.30458999999999997
8789,0.634,0.36626
8790,0.291,0.70902
8791,0.602,0.39776
8792,0.669,0.3306
8793,0.461,0.53871
8794,0.677,0.32349999999999995
8795,0.474,0.5264300000000001
8796,0.338,0.66189
8797,0.698,0.30232
8798,0.688,0.31187
8799,0.466,0.53403
8800,0.745,0.25505
8801,0.449,0.5514800000000001
8802,0.319,0.6806399999999999
8803,0.707,0.29284
8804,0.729,0.27146
8805,0.338,0.66201
8806,0.326,0.6738299999999999
8807,0.627,0.37278999999999995
8808,0.297,0.70292
8809,0.286,0.7138399999999999
8810,0.42,0.58045
8811,0.749,0.25098
8812,0.431,0.5686500000000001
8813,0.311,0.68921
8814,0.66,0.33965
8815,0.467,0.53295
8816,0.495,0.5050600000000001
8817,0.676,0.32409
8818,0.709,0.29139
8819,0.698,0.30241999999999997
8820,0.614,0.38571
8821,0.7,0.3005
8822,0.322,0.67848
8823,0.33,0.66965
8824,0.748,0.25227
8825,0.429,0.57074
8826,0.744,0.25632
8827,0.288,0.7118
8828,0.464,0.53607
8829,0.346,0.6544899999999999
8830,0.679,0.32077
8831,0.708,0.29175
8832,0.734,0.26641
8833,0.456,0.5443800000000001
8834,0.732,0.26761999999999997
8835,0.292,0.70794
8836,0.252,0.74842
8837,0.649,0.35106
8838,0.339,0.66145
8839,0.496,0.50421
8840,0.333,0.66684
8841,0.624,0.37615
8842,0.644,0.35649
8843,0.677,0.32254
8844,0.409,0.59062
8845,0.327,0.6726599999999999
8846,0.672,0.32782999999999995
8847,0.269,0.73102
8848,0.66,0.34037999999999996
8849,0.745,0.25511
8850,0.69,0.31048
8851,0.687,0.31334999999999996
8852,0.44,0.55978
8853,0.257,0.7427699999999999
8854,0.27,0.73041
8855,0.659,0.34071
8856,0.46,0.5401
8857,0.725,0.27488
8858,0.669,0.33131
8859,0.652,0.34795
8860,0.457,0.54269
8861,0.612,0.38749999999999996
8862,0.305,0.69475
8863,0.304,0.6955399999999999
8864,0.343,0.65667
8865,0.492,0.50839
8866,0.469,0.5308400000000001
8867,0.457,0.54295
8868,0.455,0.5446000000000001
8869,0.493,0.5074700000000001
8870,0.612,0.38838
8871,0.664,0.33621999999999996
8872,0.26,0.73995
8873,0.488,0.51166
8874,0.334,0.6658999999999999
8875,0.472,0.5278700000000001
8876,0.285,0.7152999999999999
8877,0.746,0.25405999999999995
8878,0.287,0.7134999999999999
8879,0.312,0.6876
8880,0.488,0.51217
8881,0.682,0.31789999999999996
8882,0.663,0.33709999999999996
8883,0.324,0.67635
8884,0.692,0.30831
8885,0.651,0.34926999999999997
8886,0.72,0.28015
8887,0.685,0.31483999999999995
8888,0.676,0.32422999999999996
8889,0.745,0.25501999999999997
8890,0.609,0.39147
8891,0.666,0.33435
8892,0.483,0.51681
8893,0.411,0.58904
8894,0.643,0.35741999999999996
8895,0.609,0.39067999999999997
8896,0.5,0.50005
8897,0.48,0.52047
8898,0.628,0.37152999999999997
8899,0.411,0.5893700000000001
8900,0.701,0.29878
8901,0.262,0.7382
8902,0.709,0.29098
8903,0.495,0.50515
8904,0.724,0.2762
8905,0.282,0.71815
8906,0.472,0.52824
8907,0.692,0.30840999999999996
8908,0.708,0.29198
8909,0.31,0.68961
8910,0.443,0.55728
8911,0.684,0.31623999999999997
8912,0.401,0.59889
8913,0.258,0.74196
8914,0.29,0.71036
8915,0.34,0.65984
8916,0.313,0.68695
8917,0.663,0.33736999999999995
8918,0.47,0.5300900000000001
8919,0.407,0.5926400000000001
8920,0.668,0.33192
8921,0.677,0.32261999999999996
8922,0.686,0.314175
8923,0.654,0.34567
8924,0.745,0.25534999999999997
8925,0.498,0.5022800000000001
8926,0.419,0.58106
8927,0.412,0.58765
8928,0.625,0.37531
8929,0.606,0.39394999999999997
8930,0.659,0.34146
8931,0.337,0.6629499999999999
8932,0.268,0.7319899999999999
8933,0.3,0.69963
8934,0.26,0.74032
8935,0.341,0.6585799999999999
8936,0.403,0.5966
8937,0.672,0.32787
8938,0.296,0.70419
8939,0.282,0.7176
8940,0.307,0.6929599999999999
8941,0.434,0.56596
8942,0.259,0.7410699999999999
8943,0.733,0.26702
8944,0.451,0.54934
8945,0.477,0.5231
8946,0.659,0.3413
8947,0.615,0.3847
8948,0.429,0.57121
8949,0.323,0.6773199999999999
8950,0.305,0.69465
8951,0.299,0.70109
8952,0.336,0.6637599999999999
8953,0.695,0.30489999999999995
8954,0.735,0.26481
8955,0.435,0.5654100000000001
8956,0.272,0.72785
8957,0.659,0.34069
8958,0.718,0.28249
8959,0.43,0.56972
8960,0.49,0.50987
8961,0.432,0.56823
8962,0.308,0.6919299999999999
8963,0.406,0.5936100000000001
8964,0.309,0.69094
8965,0.728,0.2717
8966,0.647,0.35327
8967,0.678,0.32239999999999996
8968,0.609,0.39142
8969,0.473,0.52656
8970,0.619,0.38133
8971,0.744,0.25638
8972,0.335,0.66453
8973,0.639,0.36084
8974,0.271,0.729
8975,0.281,0.7190599999999999
8976,0.634,0.36573999999999995
8977,0.676,0.32354
8978,0.639,0.36072
8979,0.493,0.50695
8980,0.632,0.36809
8981,0.428,0.57162
8982,0.732,0.26822999999999997
8983,0.298,0.7023499999999999
8984,0.685,0.31526
8985,0.677,0.32260999999999995
8986,0.303,0.69738
8987,0.699,0.30051999999999995
8988,0.697,0.30267999999999995
8989,0.299,0.70083
8990,0.734,0.26552
8991,0.619,0.38089999999999996
8992,0.298,0.7019
8993,0.728,0.27160999999999996
8994,0.44,0.5602400000000001
