loan_id,default_flag,orig_credit_score,current_credit_score,credit_score_change,original_balance,current_balance,balance_to_original_ratio,interest_rate,months_on_book,days_past_due,watchlist_flag,high_utilization_flag,score_deteriorated_flag,loan_type_term,region_North,region_South,region_West,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_personal,credit_score_band_Fair,credit_score_band_Good,credit_score_band_Very Good,credit_score_band_Excellent,dpd_bucket_1-30,dpd_bucket_31-60,dpd_bucket_61-90,dpd_bucket_90+
7015,0,658,622,-36,7508.92,6948.06,0.925,10.04,3.1,13,0,0,1,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
7016,1,693,672,-21,15756.34,11608.71,0.737,6.84,12.3,7,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7017,0,685,676,-9,49708.7,4970.87,0.1,10.36,37.3,11,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7018,0,627,600,-27,7727.74,6370.55,0.824,12.61,15.6,15,1,0,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
7019,0,712,702,-10,17292.93,16592.53,0.959,10.48,3.9,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7020,0,666,620,-46,14189.84,2094.58,0.148,13.04,40.4,6,0,0,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7021,0,714,682,-32,17343.33,15433.23,0.89,12.0,3.8,7,0,0,1,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7022,1,640,619,-21,4846.03,2613.44,0.539,11.87,29.8,17,0,0,0,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
7023,1,665,638,-27,7790.24,5829.35,0.748,7.24,14.5,18,0,0,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
7024,0,713,692,-21,12381.76,6497.14,0.525,11.9,24.6,5,0,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7025,1,636,588,-48,20321.85,12766.62,0.628,9.01,30.8,10,0,0,1,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
7026,0,750,747,-3,16948.4,4622.17,0.273,13.43,31.2,2,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
7027,0,697,677,-20,40935.64,34761.79,0.849,13.96,7.0,7,0,0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
7028,0,798,791,-7,3019.51,2843.04,0.942,11.67,2.6,0,0,0,0,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False
7029,0,670,637,-33,9180.06,6839.11,0.745,9.71,9.7,5,0,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7030,0,696,685,-11,6871.84,6752.77,0.983,10.09,1.1,11,0,0,0,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7031,0,666,623,-43,9404.25,4368.63,0.465,9.69,37.8,12,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7032,0,680,659,-21,22522.68,13736.69,0.61,6.61,27.0,10,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7033,0,713,679,-34,9323.81,4436.04,0.476,6.14,20.7,4,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
7034,0,777,740,-37,21833.68,19585.24,0.897,10.94,8.4,0,0,0,1,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
7035,0,765,732,-33,11248.54,2311.69,0.206,6.96,40.0,1,0,0,1,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False
7036,0,726,707,-19,9385.66,2621.44,0.279,9.79,31.0,4,0,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7037,0,615,597,-18,16814.81,3670.76,0.218,7.89,26.9,16,0,0,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
7038,0,657,608,-49,23523.57,21834.96,0.928,6.13,4.4,17,0,0,1,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7039,0,715,739,24,14593.75,11563.37,0.792,6.94,9.0,4,0,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
7040,0,632,600,-32,17411.24,11384.5,0.654,15.72,15.4,10,0,0,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
7041,0,679,651,-28,4486.69,1732.51,0.386,6.95,38.7,11,0,0,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
7042,0,689,654,-35,11875.66,8104.63,0.682,7.03,10.9,2,1,0,1,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7043,0,789,760,-29,26784.95,16395.18,0.612,6.29,29.1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
7044,1,670,631,-39,28092.7,14791.89,0.527,9.64,21.8,8,0,0,1,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7045,0,585,572,-13,16688.96,14439.13,0.865,8.22,8.3,12,1,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7046,0,726,708,-18,14453.73,12620.9,0.873,3.87,7.9,3,0,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7047,0,742,707,-35,8997.96,7043.4,0.783,13.56,17.6,0,0,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
7048,0,816,812,-4,21706.46,17500.63,0.806,3.0,11.6,1,0,0,0,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False
7049,0,653,636,-17,13908.12,2300.57,0.165,6.14,39.8,13,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7050,0,597,585,-12,14800.72,6529.6,0.441,8.03,25.2,19,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7051,0,701,648,-53,6383.88,3187.57,0.499,11.29,24.4,3,0,0,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7052,0,711,700,-11,13795.58,3143.84,0.228,7.06,31.2,3,0,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7053,0,714,714,0,5637.6,4219.76,0.749,6.95,22.5,2,0,0,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7054,0,655,618,-37,16001.0,8698.69,0.544,9.47,28.3,9,0,0,1,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7055,0,705,721,16,8276.3,6260.2,0.756,7.58,23.4,3,1,0,0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
7056,0,686,667,-19,24039.28,15234.18,0.634,4.96,21.3,9,0,0,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7057,0,646,603,-43,4708.2,1501.06,0.319,12.56,24.3,12,0,0,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
7058,0,614,580,-34,5667.84,3063.12,0.54,10.83,43.6,16,1,0,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7059,0,660,636,-24,22602.69,2260.27,0.1,11.64,46.0,8,0,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7060,0,675,660,-15,8166.71,816.67,0.1,9.56,37.3,7,0,0,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
7061,0,721,668,-53,7434.32,3779.51,0.508,8.68,36.8,4,0,0,1,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
7062,0,678,662,-16,15877.87,11413.02,0.719,13.19,9.6,7,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7063,0,649,630,-19,18882.95,9475.15,0.502,6.77,21.1,14,0,0,0,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
7064,0,712,676,-36,14874.47,1487.45,0.1,10.51,45.3,5,0,0,1,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False
7065,0,675,665,-10,4180.09,2893.02,0.692,9.54,17.8,9,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7066,0,638,601,-37,13104.42,7858.7,0.6,9.3,20.4,8,0,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7067,0,700,669,-31,33886.28,32890.2,0.971,4.51,1.4,7,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7068,0,720,712,-8,18011.15,16036.36,0.89,6.13,6.6,4,0,0,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7069,0,674,640,-34,25111.36,2511.14,0.1,14.54,45.5,6,0,0,1,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
7070,0,778,768,-10,14008.78,11920.34,0.851,10.83,13.5,0,0,0,0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
7071,0,754,734,-20,8730.84,2294.58,0.263,5.49,32.9,2,0,0,0,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
7072,0,711,698,-13,25449.13,18825.76,0.74,3.88,14.8,1,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
7073,0,658,629,-29,7277.75,3208.53,0.441,5.59,41.0,10,0,0,0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
7074,0,570,522,-48,34683.49,21423.88,0.618,6.33,16.6,20,1,0,1,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
7075,0,607,555,-52,6893.35,3422.4,0.496,10.98,32.9,20,0,0,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7076,0,733,711,-22,23108.21,17892.6,0.774,3.38,12.2,2,0,0,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
7077,0,624,595,-29,9936.27,6126.24,0.617,13.92,28.7,9,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7078,0,704,693,-11,1000.0,964.46,0.964,10.29,2.0,10,1,0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
7079,1,626,605,-21,30946.11,4840.65,0.156,12.61,39.5,10,0,0,0,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False
7080,0,669,642,-27,3268.88,1455.22,0.445,9.24,35.0,12,0,0,0,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7081,0,651,614,-37,20431.33,19455.3,0.952,8.48,4.6,5,0,0,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7082,0,730,692,-38,13626.17,7048.99,0.517,7.35,19.5,4,1,0,1,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False
7083,0,734,706,-28,53536.13,47137.08,0.88,7.56,6.6,3,0,0,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
7084,0,582,556,-26,51248.78,15915.81,0.311,9.82,41.5,14,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
7085,0,760,759,-1,16301.23,7564.6,0.464,9.82,32.9,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
7086,1,664,605,-59,12744.05,1274.4,0.1,5.37,40.7,8,0,0,1,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
7087,0,745,716,-29,1194.74,119.47,0.1,3.0,43.3,1,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
7088,0,758,721,-37,21126.25,18924.09,0.896,8.18,6.3,2,0,0,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
7089,0,646,629,-17,5072.89,4134.75,0.815,13.27,9.6,12,0,0,0,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False
7090,0,777,762,-15,18840.87,4745.52,0.252,7.92,30.6,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
7091,0,572,532,-40,9596.61,959.66,0.1,3.0,33.7,13,0,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7092,0,617,559,-58,3740.93,2902.39,0.776,10.45,11.9,17,0,0,1,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
7093,0,654,624,-30,2164.04,734.71,0.34,8.21,25.1,14,1,0,0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
7094,0,618,563,-55,6338.58,2049.54,0.323,6.33,26.6,13,0,0,1,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False
7095,0,593,568,-25,7317.52,4563.94,0.624,3.0,18.9,15,0,0,0,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
7096,0,741,717,-24,26776.88,25387.51,0.948,10.15,2.1,3,1,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
7097,0,653,631,-22,9189.08,6608.77,0.719,11.32,18.3,13,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7098,0,684,694,10,5393.52,4282.59,0.794,8.2,9.7,6,1,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7099,0,720,685,-35,23908.4,14975.48,0.626,5.83,14.5,7,0,0,1,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
7100,0,745,722,-23,10137.49,7161.38,0.706,3.0,25.2,1,0,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
7101,0,773,734,-39,8395.97,4137.02,0.493,16.61,25.9,0,0,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
7102,0,627,597,-30,17685.2,14793.5,0.836,8.82,10.7,8,0,0,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
7103,0,772,736,-36,6019.16,2901.79,0.482,10.9,40.5,0,0,0,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
7104,0,689,645,-44,3242.67,324.27,0.1,8.45,42.7,8,0,0,1,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
7105,0,690,663,-27,34020.53,26680.33,0.784,8.64,11.0,10,0,0,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7106,1,663,638,-25,39550.07,32214.82,0.815,8.42,6.9,10,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7107,0,698,642,-56,22815.35,9084.47,0.398,10.32,42.6,5,0,0,1,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
7108,0,772,736,-36,4085.26,3406.96,0.834,11.32,12.4,0,0,0,1,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
7109,0,719,673,-46,33005.2,23716.9,0.719,10.61,25.7,3,0,0,1,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
7110,1,745,725,-20,8842.56,2707.69,0.306,12.03,48.2,2,0,0,0,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7111,0,627,584,-43,30085.18,29617.54,0.984,10.0,0.1,6,0,0,1,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
7112,0,654,641,-13,7336.03,5011.8,0.683,8.83,11.0,10,0,0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7113,0,684,660,-24,15396.71,1539.67,0.1,9.06,40.7,8,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7114,0,710,700,-10,7351.44,5038.21,0.685,8.41,15.3,5,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
7115,0,700,681,-19,2316.75,1398.35,0.604,11.5,26.7,8,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7116,0,787,800,13,8173.49,3454.55,0.423,3.41,25.3,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
7117,0,640,604,-36,42642.36,32628.7,0.765,10.26,14.1,12,0,0,1,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
7118,0,707,661,-46,9894.79,989.48,0.1,8.47,42.5,7,0,0,1,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
7119,1,710,667,-43,23401.07,22807.05,0.975,8.96,2.4,7,0,0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
7120,0,655,639,-16,10665.57,3926.08,0.368,9.96,30.3,11,0,0,0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
7121,0,676,648,-28,10841.92,4221.4,0.389,9.88,26.6,12,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7122,0,640,611,-29,6954.52,1774.35,0.255,11.22,34.6,9,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
7123,0,697,684,-13,18865.32,6958.66,0.369,8.8,31.3,9,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7124,0,600,583,-17,7404.28,3085.06,0.417,8.33,44.3,17,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7125,0,781,740,-41,28487.47,27065.44,0.95,7.91,1.7,1,0,0,1,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False
7126,0,665,615,-50,12960.58,1296.06,0.1,7.79,38.4,10,0,0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7127,0,637,603,-34,8506.79,7725.28,0.908,6.23,3.5,14,1,0,1,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
7128,0,575,532,-43,13301.4,13075.54,0.983,13.75,0.2,13,1,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7129,0,658,623,-35,19876.64,9094.99,0.458,7.72,20.9,10,0,0,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7130,0,665,643,-22,6235.85,4837.3,0.776,3.0,14.7,11,0,0,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
7131,0,698,658,-40,24780.04,14302.02,0.577,8.35,24.4,6,0,0,1,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
7132,0,667,645,-22,5436.27,4127.27,0.759,5.41,9.2,12,0,0,0,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
7133,0,850,843,-7,28580.24,2926.18,0.102,8.75,36.2,0,0,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
7134,1,603,538,-65,8484.85,4197.22,0.495,7.37,23.7,14,0,0,1,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
7135,0,716,681,-35,13237.84,7387.6,0.558,7.74,31.8,6,0,0,1,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7136,0,704,653,-51,12735.09,11903.06,0.935,10.81,4.7,10,0,0,1,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False
7137,0,599,552,-47,10051.19,5826.68,0.58,9.92,20.3,26,0,0,1,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False
7138,0,660,639,-21,5218.62,521.86,0.1,12.45,47.5,8,0,0,0,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7139,0,820,790,-30,30941.09,3094.11,0.1,14.25,40.5,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
7140,0,648,621,-27,25905.95,13858.02,0.535,9.62,33.8,12,0,0,0,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
7141,0,801,781,-20,1340.54,868.37,0.648,8.57,24.5,0,0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
7142,0,673,627,-46,13299.29,7226.63,0.543,10.12,20.6,6,0,0,1,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False
7143,0,681,653,-28,2794.83,2543.96,0.91,6.37,5.5,12,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7144,0,657,620,-37,16552.21,8884.06,0.537,6.52,22.9,9,0,0,1,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7145,1,620,590,-30,23021.49,11808.29,0.513,7.21,43.1,14,0,0,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
7146,0,607,554,-53,3983.55,1269.04,0.319,8.31,24.6,22,0,0,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7147,0,643,612,-31,11243.4,1333.87,0.119,7.07,36.5,14,0,0,1,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False
7148,1,725,706,-19,13181.47,7585.84,0.575,12.17,20.7,4,0,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
7149,0,712,719,7,8124.78,5132.1,0.632,10.77,16.5,3,0,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
7150,0,657,613,-44,9824.79,3304.22,0.336,7.42,43.2,4,0,0,1,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
7151,0,792,771,-21,16578.44,10258.8,0.619,3.0,15.2,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7152,0,629,634,5,9879.29,7827.86,0.792,8.57,17.4,15,1,0,0,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False
7153,0,707,687,-20,11623.06,1162.31,0.1,11.59,31.8,4,0,0,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7154,0,601,547,-54,31227.72,6631.51,0.212,10.2,30.8,15,0,0,1,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False
7155,0,698,640,-58,30747.33,5125.86,0.167,8.53,34.5,5,0,0,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7156,0,710,691,-19,8381.2,8134.61,0.971,7.79,2.6,9,0,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7157,0,668,632,-36,19319.51,11923.42,0.617,8.41,28.9,9,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7158,0,682,645,-37,38823.31,23551.43,0.607,5.07,15.8,8,0,0,1,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
7159,0,651,630,-21,19532.52,12914.4,0.661,8.25,12.3,8,0,0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False
7160,0,735,702,-33,9244.27,7102.87,0.768,3.14,14.7,5,0,0,1,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
7161,0,732,710,-22,24314.42,16599.68,0.683,4.09,17.9,4,0,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
7162,0,706,697,-9,26787.59,7298.98,0.272,9.81,26.1,5,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
7163,0,722,702,-20,1471.72,1092.15,0.742,8.71,8.6,1,0,0,0,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False
7164,0,713,709,-4,8388.5,2904.14,0.346,5.19,40.3,4,0,0,0,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False
7165,0,655,612,-43,18721.29,7761.79,0.415,11.6,27.9,10,1,0,1,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7166,0,701,669,-32,35851.16,17912.57,0.5,8.38,23.8,6,0,0,1,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False
7167,0,725,709,-16,24881.92,2488.19,0.1,10.32,38.2,4,0,0,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7168,0,667,630,-37,51226.88,34364.79,0.671,11.79,13.7,7,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
7169,0,714,696,-18,10026.28,6130.66,0.611,6.46,27.4,8,0,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
7170,0,600,572,-28,2817.62,281.76,0.1,4.72,39.8,19,0,0,0,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False
7171,0,608,595,-13,14856.83,9337.42,0.628,7.32,31.6,10,0,0,0,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
7172,0,684,676,-8,20571.53,9383.16,0.456,6.64,21.6,9,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
7173,0,661,647,-14,18975.17,8308.57,0.438,9.1,20.3,7,0,0,0,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7174,0,746,713,-33,3862.37,1695.05,0.439,9.99,35.5,7,0,0,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7175,0,668,661,-7,5706.01,2086.67,0.366,7.27,27.1,8,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7176,0,748,720,-28,26353.36,14894.26,0.565,11.44,42.6,3,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
7177,0,678,657,-21,6875.18,5553.01,0.808,14.12,15.9,8,0,0,0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7178,0,701,716,15,9139.57,913.96,0.1,4.35,45.4,10,0,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
7179,0,654,640,-14,32562.05,28683.06,0.881,6.2,10.7,14,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7180,0,672,648,-24,5716.46,5478.29,0.958,8.15,3.3,7,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
7181,1,636,571,-65,13484.12,3822.07,0.283,6.6,47.1,15,0,0,1,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False
7182,0,616,611,-5,18601.06,9541.37,0.513,10.17,20.8,18,1,0,0,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False
7183,0,735,733,-2,13496.43,9517.64,0.705,5.93,16.9,4,0,0,0,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False
7184,0,744,715,-29,19189.87,4358.71,0.227,6.95,29.5,3,0,0,0,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7185,0,735,716,-19,9071.57,8397.41,0.926,13.2,2.9,4,0,0,0,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False
7186,0,746,717,-29,7593.26,7324.63,0.965,12.9,2.2,5,0,0,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False
7187,0,692,668,-24,7843.08,7162.59,0.913,12.57,5.9,4,0,0,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
7188,0,653,633,-20,6938.85,4943.21,0.712,6.53,15.6,7,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
7189,0,638,622,-16,22853.61,14304.18,0.626,11.07,37.4,14,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
7190,0,574,532,-42,12594.31,3719.87,0.295,12.12,24.1,18,0,0,1,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7191,0,712,706,-6,14585.64,3612.55,0.248,5.81,27.9,5,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
7192,0,687,642,-45,7264.9,1465.8,0.202,3.0,41.0,6,0,0,1,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7193,0,702,674,-28,2217.34,1400.07,0.631,10.86,13.5,10,1,0,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7194,0,716,687,-29,15790.32,11402.12,0.722,3.25,13.3,4,0,0,0,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False
7195,0,763,727,-36,27078.94,21139.5,0.781,6.89,9.1,1,0,0,1,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False
7196,0,660,639,-21,49858.74,29546.41,0.593,3.91,35.3,11,0,0,0,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7197,0,708,674,-34,16932.91,10792.88,0.637,9.09,36.1,8,0,0,1,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False
7198,0,650,616,-34,23963.62,16911.49,0.706,14.84,28.1,10,0,0,1,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False
7199,0,577,532,-45,27658.98,11772.71,0.426,11.21,38.1,15,1,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
7200,0,669,640,-29,17145.18,14061.6,0.82,13.51,7.5,9,0,0,0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
7201,0,767,740,-27,4991.28,1541.8,0.309,10.57,46.5,0,0,0,0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
7202,0,668,623,-45,13667.21,11766.77,0.861,4.16,5.0,6,0,0,1,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
7203,0,626,615,-11,12254.74,8586.74,0.701,8.72,10.7,17,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7204,0,703,699,-4,5885.05,3534.01,0.601,9.89,18.6,6,0,0,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
7205,0,733,720,-13,18057.94,3007.07,0.167,10.56,44.9,5,0,0,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
